Loan_ID,Customer_ID,Branch_ID,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term,Loan_Status,Loan_Start_Date
LOAN02555,CUST01877,BR037,Auto Loan,2167000.00,11.39,84,Active,2020-12-06
LOAN02556,CUST00843,BR041,Personal Loan,658000.00,16.36,48,Closed,2018-05-31
LOAN02557,CUST04807,BR006,Home Loan,6643000.00,8.11,300,Active,2020-06-19
LOAN02558,CUST00066,BR016,Auto Loan,397000.00,10.94,36,Active,2023-08-09
LOAN02559,CUST02029,BR014,Personal Loan,638000.00,11.09,36,Active,2023-06-07
LOAN02560,CUST04953,BR045,Auto Loan,1065000.00,10.88,84,Active,2021-10-30
LOAN02561,CUST02061,BR019,Home Loan,9295000.00,8.41,300,Closed,2017-03-14
LOAN02562,CUST01915,BR046,Business Loan,5121000.00,10.37,60,In Arrears,2022-02-26
LOAN02563,CUST03537,BR040,Personal Loan,377000.00,13.42,12,Closed,2023-01-02
LOAN02564,CUST00093,BR014,Business Loan,6915000.00,10.71,84,Active,2023-09-08
LOAN02565,CUST02056,BR047,Personal Loan,189000.00,12.90,48,Closed,2020-02-09
LOAN02566,CUST03044,BR034,Auto Loan,381000.00,10.43,84,Active,2023-12-27
LOAN02567,CUST00079,BR002,Home Loan,2590000.00,8.03,300,Defaulted,2022-08-31
LOAN02568,CUST02541,BR007,Auto Loan,1984000.00,10.65,48,Closed,2023-11-02
LOAN02569,CUST03086,BR012,Gold Loan,425000.00,9.99,36,Active,2022-07-26
LOAN02570,CUST01248,BR031,Auto Loan,854000.00,9.40,36,Closed,2020-10-27
LOAN02571,CUST01577,BR036,Home Loan,7691000.00,8.21,120,Defaulted,2023-04-11
LOAN02572,CUST02237,BR045,Education Loan,1526000.00,8.80,120,Active,2017-09-30
LOAN02573,CUST02082,BR031,Home Loan,3110000.00,8.34,180,Active,2023-11-06
LOAN02574,CUST03002,BR008,Gold Loan,268000.00,9.01,24,Active,2023-01-31
LOAN02575,CUST03546,BR027,Home Loan,3436000.00,9.42,300,Active,2021-06-12
LOAN02576,CUST00133,BR041,Personal Loan,379000.00,14.29,60,Active,2022-09-27
LOAN02577,CUST01866,BR040,Personal Loan,407000.00,11.60,60,Active,2022-02-15
LOAN02578,CUST04353,BR030,Home Loan,3991000.00,8.56,180,Active,2022-12-28
LOAN02579,CUST00097,BR017,Business Loan,669000.00,11.20,36,Closed,2018-07-06
LOAN02580,CUST02934,BR035,Education Loan,2682000.00,9.84,84,Active,2020-07-08
LOAN02581,CUST02156,BR023,Education Loan,1441000.00,10.48,84,Closed,2016-03-08
LOAN02582,CUST03857,BR037,Home Loan,2115000.00,8.87,180,Active,2017-01-17
LOAN02583,CUST01384,BR047,Gold Loan,389000.00,9.50,12,Closed,2022-11-25
LOAN02584,CUST00292,BR049,Personal Loan,709000.00,15.06,48,Closed,2017-08-10
LOAN02585,CUST04333,BR022,Auto Loan,1612000.00,9.23,36,Closed,2020-09-28
LOAN02586,CUST03519,BR028,Home Loan,7612000.00,7.62,120,Active,2023-11-08
LOAN02587,CUST03348,BR004,Personal Loan,799000.00,11.32,60,Active,2023-09-10
LOAN02588,CUST00664,BR031,Auto Loan,1712000.00,10.61,36,Active,2023-10-27
LOAN02589,CUST02882,BR038,Education Loan,1292000.00,10.39,60,Active,2022-08-09
LOAN02590,CUST04633,BR028,Personal Loan,710000.00,15.81,24,Closed,2021-10-14
LOAN02591,CUST02443,BR038,Personal Loan,175000.00,15.84,12,Closed,2022-08-28
LOAN02592,CUST03603,BR029,Home Loan,7680000.00,8.42,180,Active,2018-07-08
LOAN02593,CUST02082,BR031,Home Loan,8838000.00,8.97,180,Defaulted,2023-07-04
LOAN02594,CUST02591,BR005,Home Loan,6425000.00,8.66,240,In Arrears,2020-12-14
LOAN02595,CUST02538,BR039,Home Loan,9153000.00,7.65,300,Active,2021-09-13
LOAN02596,CUST00497,BR044,Business Loan,6674000.00,12.39,120,Active,2018-11-09
LOAN02597,CUST01060,BR031,Home Loan,4104000.00,8.03,180,Active,2017-01-22
LOAN02598,CUST01890,BR022,Home Loan,4569000.00,9.36,300,Active,2019-08-20
LOAN02599,CUST01715,BR033,Personal Loan,939000.00,15.45,24,Closed,2022-02-14
LOAN02600,CUST00744,BR048,Home Loan,8716000.00,8.19,240,Defaulted,2018-02-18
LOAN02601,CUST04693,BR008,Gold Loan,506000.00,11.32,36,Active,2023-11-02
LOAN02602,CUST02725,BR013,Business Loan,4407000.00,13.67,84,Active,2023-09-25
LOAN02603,CUST03841,BR040,Auto Loan,697000.00,10.22,60,Defaulted,2016-08-16
LOAN02604,CUST03691,BR041,Personal Loan,959000.00,12.35,24,Active,2022-08-11
LOAN02605,CUST04239,BR009,Home Loan,8314000.00,7.75,300,Defaulted,2021-11-04
LOAN02606,CUST00418,BR003,Personal Loan,893000.00,14.26,12,Closed,2023-05-09
LOAN02607,CUST03435,BR018,Education Loan,1231000.00,9.54,120,Closed,2019-05-09
LOAN02608,CUST03223,BR043,Home Loan,4283000.00,8.85,180,Closed,2023-09-15
LOAN02609,CUST02645,BR019,Auto Loan,1391000.00,9.26,36,In Arrears,2022-02-28
LOAN02610,CUST02329,BR049,Personal Loan,365000.00,13.92,24,Closed,2022-09-29
LOAN02611,CUST04112,BR022,Home Loan,2418000.00,8.82,120,Active,2018-08-28
LOAN02612,CUST01343,BR029,Auto Loan,501000.00,10.72,60,Active,2021-02-28
LOAN02613,CUST03269,BR010,Business Loan,2135000.00,10.51,36,Active,2023-01-10
LOAN02614,CUST03488,BR038,Auto Loan,411000.00,10.97,48,Active,2023-10-07
LOAN02615,CUST01667,BR042,Personal Loan,242000.00,13.19,12,Closed,2019-05-08
LOAN02616,CUST03632,BR039,Personal Loan,266000.00,13.08,24,Active,2023-11-18
LOAN02617,CUST04849,BR003,Education Loan,3173000.00,8.77,84,Active,2023-08-14
LOAN02618,CUST00344,BR025,Education Loan,2927000.00,10.43,120,Active,2021-06-09
LOAN02619,CUST00211,BR022,Education Loan,1343000.00,10.31,84,Active,2018-04-23
LOAN02620,CUST00642,BR013,Personal Loan,602000.00,15.55,24,Closed,2022-03-15
LOAN02621,CUST00223,BR049,Personal Loan,580000.00,13.11,24,Active,2023-05-13
LOAN02622,CUST01651,BR019,Home Loan,5596000.00,9.17,300,Active,2023-02-01
LOAN02623,CUST00559,BR045,Education Loan,1960000.00,10.54,60,Active,2023-10-07
LOAN02624,CUST01249,BR024,Education Loan,1964000.00,8.07,60,Active,2023-10-16
LOAN02625,CUST04150,BR006,Personal Loan,681000.00,14.97,12,Active,2023-11-04
LOAN02626,CUST01474,BR008,Personal Loan,277000.00,15.07,24,Active,2023-05-06
LOAN02627,CUST01578,BR005,Home Loan,5363000.00,8.33,300,Active,2023-10-08
LOAN02628,CUST03191,BR033,Personal Loan,92000.00,13.32,48,Active,2022-01-05
LOAN02629,CUST02879,BR016,Education Loan,3219000.00,10.74,84,Active,2020-09-12
LOAN02630,CUST00278,BR036,Home Loan,7873000.00,8.26,120,Closed,2022-06-05
LOAN02631,CUST03433,BR047,Personal Loan,1035000.00,15.51,60,Active,2021-04-04
LOAN02632,CUST02887,BR009,Personal Loan,156000.00,14.33,48,Closed,2018-03-01
LOAN02633,CUST00722,BR009,Business Loan,3893000.00,14.92,120,Closed,2023-09-11
LOAN02634,CUST04981,BR017,Home Loan,4495000.00,9.44,300,Closed,2020-10-02
LOAN02635,CUST04473,BR006,Auto Loan,404000.00,10.97,60,Active,2023-01-10
LOAN02636,CUST00331,BR004,Business Loan,638000.00,11.23,36,Closed,2018-11-04
LOAN02637,CUST02010,BR006,Personal Loan,855000.00,15.31,36,Closed,2017-05-10
LOAN02638,CUST00093,BR014,Personal Loan,339000.00,13.45,24,Active,2023-04-22
LOAN02639,CUST04633,BR028,Education Loan,3215000.00,8.14,60,Active,2021-10-25
LOAN02640,CUST00691,BR045,Business Loan,4109000.00,10.65,36,Closed,2019-05-16
LOAN02641,CUST01441,BR030,Personal Loan,922000.00,13.45,48,Closed,2020-03-16
LOAN02642,CUST03723,BR003,Gold Loan,625000.00,9.12,24,Closed,2022-05-01
LOAN02643,CUST03665,BR038,Home Loan,3611000.00,9.32,120,Active,2019-12-24
LOAN02644,CUST01369,BR012,Auto Loan,357000.00,10.24,84,Active,2023-11-03
LOAN02645,CUST03492,BR006,Home Loan,5880000.00,7.91,300,Active,2023-08-26
LOAN02646,CUST03113,BR035,Education Loan,2821000.00,8.52,120,Closed,2022-08-30
LOAN02647,CUST00431,BR011,Home Loan,3797000.00,8.27,120,Active,2022-08-24
LOAN02648,CUST01065,BR018,Business Loan,6486000.00,11.45,120,Active,2023-10-04
LOAN02649,CUST04474,BR002,Home Loan,7307000.00,9.31,120,In Arrears,2021-08-28
LOAN02650,CUST04916,BR040,Auto Loan,454000.00,9.58,60,Defaulted,2017-04-02
LOAN02651,CUST01323,BR019,Personal Loan,1121000.00,13.61,60,Active,2022-11-12
LOAN02652,CUST00487,BR026,Personal Loan,1150000.00,15.40,36,Active,2021-10-15
LOAN02653,CUST00614,BR009,Auto Loan,2042000.00,11.21,36,In Arrears,2022-12-24
LOAN02654,CUST02608,BR008,Personal Loan,237000.00,11.21,36,Defaulted,2018-10-26
LOAN02655,CUST03744,BR047,Home Loan,7778000.00,7.66,180,Active,2022-06-29
LOAN02656,CUST00970,BR023,Personal Loan,1147000.00,13.77,24,Closed,2018-06-28
LOAN02657,CUST03129,BR009,Education Loan,3105000.00,9.82,84,Active,2023-06-19
LOAN02658,CUST00937,BR033,Gold Loan,292000.00,11.42,36,Active,2023-12-01
LOAN02659,CUST00882,BR018,Personal Loan,108000.00,14.47,24,Active,2022-10-24
LOAN02660,CUST00552,BR022,Auto Loan,940000.00,9.17,36,Active,2021-10-08
LOAN02661,CUST02081,BR026,Home Loan,4771000.00,8.20,300,Active,2020-11-09
LOAN02662,CUST00934,BR039,Education Loan,2575000.00,10.36,84,Active,2023-10-24
LOAN02663,CUST03928,BR033,Personal Loan,912000.00,14.75,24,Active,2022-12-01
LOAN02664,CUST02424,BR040,Auto Loan,1390000.00,10.99,48,Active,2021-01-04
LOAN02665,CUST03376,BR013,Personal Loan,331000.00,13.76,36,Closed,2023-11-16
LOAN02666,CUST01324,BR031,Auto Loan,589000.00,9.64,60,Active,2019-08-26
LOAN02667,CUST04613,BR026,Auto Loan,1045000.00,10.96,48,Active,2022-03-22
LOAN02668,CUST00513,BR015,Home Loan,2675000.00,8.38,240,Closed,2020-10-14
LOAN02669,CUST03070,BR011,Personal Loan,1083000.00,13.48,48,Defaulted,2023-05-14
LOAN02670,CUST04610,BR044,Education Loan,2044000.00,9.04,84,Defaulted,2022-04-21
LOAN02671,CUST00766,BR004,Personal Loan,696000.00,12.17,48,Active,2022-12-06
LOAN02672,CUST01467,BR021,Personal Loan,968000.00,15.94,12,Closed,2019-08-12
LOAN02673,CUST02775,BR011,Personal Loan,721000.00,13.00,48,Active,2023-11-01
LOAN02674,CUST04236,BR044,Auto Loan,630000.00,9.25,84,Defaulted,2019-04-11
LOAN02675,CUST00884,BR040,Home Loan,1925000.00,7.59,180,Active,2021-03-15
LOAN02676,CUST01230,BR032,Home Loan,6991000.00,7.58,180,Active,2020-12-06
LOAN02677,CUST00710,BR029,Home Loan,8743000.00,9.16,120,Active,2016-10-19
LOAN02678,CUST03854,BR027,Education Loan,2015000.00,10.75,120,Active,2022-02-11
LOAN02679,CUST02687,BR025,Personal Loan,766000.00,11.96,48,Closed,2017-01-14
LOAN02680,CUST03291,BR040,Home Loan,9059000.00,7.61,120,Active,2023-05-03
LOAN02681,CUST00645,BR032,Personal Loan,467000.00,16.07,36,Active,2021-07-26
LOAN02682,CUST04723,BR001,Auto Loan,1059000.00,9.66,84,Active,2023-07-11
LOAN02683,CUST00844,BR049,Personal Loan,1075000.00,16.12,36,Closed,2019-08-10
LOAN02684,CUST00126,BR027,Business Loan,6476000.00,11.72,120,Active,2023-01-04
LOAN02685,CUST04198,BR002,Home Loan,8172000.00,8.72,240,Active,2023-11-24
LOAN02686,CUST01508,BR038,Home Loan,4344000.00,9.02,120,Defaulted,2018-03-08
LOAN02687,CUST01096,BR003,Personal Loan,1030000.00,13.78,24,Closed,2021-06-06
LOAN02688,CUST00048,BR026,Auto Loan,1859000.00,10.71,48,Active,2023-07-20
LOAN02689,CUST00862,BR032,Gold Loan,253000.00,11.72,36,Active,2023-08-16
LOAN02690,CUST04839,BR009,Gold Loan,444000.00,12.32,36,Closed,2018-10-04
LOAN02691,CUST00807,BR032,Business Loan,4703000.00,14.23,60,Active,2020-07-06
LOAN02692,CUST03719,BR043,Education Loan,2045000.00,9.78,84,Active,2018-04-07
LOAN02693,CUST03108,BR014,Personal Loan,393000.00,13.56,36,Active,2022-10-31
LOAN02694,CUST02901,BR041,Personal Loan,358000.00,12.50,36,Active,2022-09-08
LOAN02695,CUST00052,BR034,Auto Loan,1856000.00,11.27,60,Active,2023-04-14
LOAN02696,CUST01320,BR032,Home Loan,9223000.00,8.13,120,Active,2022-11-17
LOAN02697,CUST00694,BR010,Business Loan,4863000.00,12.04,84,Active,2021-03-26
LOAN02698,CUST01907,BR004,Home Loan,5704000.00,7.59,300,Active,2018-07-17
LOAN02699,CUST00494,BR020,Home Loan,8011000.00,7.70,240,In Arrears,2022-12-19
LOAN02700,CUST02967,BR049,Auto Loan,764000.00,11.26,48,Closed,2020-04-04
LOAN02701,CUST02083,BR044,Personal Loan,645000.00,13.76,36,Active,2023-11-21
LOAN02702,CUST03548,BR022,Personal Loan,268000.00,15.24,12,Closed,2020-11-15
LOAN02703,CUST02242,BR031,Auto Loan,949000.00,8.73,36,Active,2021-10-09
LOAN02704,CUST01797,BR027,Education Loan,2601000.00,9.88,60,Active,2022-06-19
LOAN02705,CUST01083,BR049,Personal Loan,440000.00,12.99,24,Closed,2020-05-27
LOAN02706,CUST01390,BR042,Home Loan,8049000.00,9.13,120,Active,2023-01-22
LOAN02707,CUST00516,BR011,Auto Loan,324000.00,10.70,60,Active,2021-06-03
LOAN02708,CUST04671,BR002,Personal Loan,742000.00,12.01,36,Closed,2020-07-21
LOAN02709,CUST01779,BR044,Personal Loan,199000.00,15.04,60,Defaulted,2022-08-30
LOAN02710,CUST00340,BR006,Education Loan,467000.00,8.42,60,Active,2023-03-01
LOAN02711,CUST04853,BR036,Auto Loan,947000.00,11.30,84,Active,2023-07-13
LOAN02712,CUST01701,BR036,Home Loan,7118000.00,8.10,240,Active,2019-06-19
LOAN02713,CUST01648,BR007,Education Loan,1319000.00,10.51,120,Closed,2020-02-09
LOAN02714,CUST02915,BR040,Home Loan,4393000.00,7.90,300,Active,2023-11-20
LOAN02715,CUST02582,BR022,Personal Loan,98000.00,15.11,36,Closed,2016-10-15
LOAN02716,CUST03909,BR021,Auto Loan,818000.00,10.74,84,Active,2023-11-12
LOAN02717,CUST00588,BR005,Home Loan,7284000.00,8.36,180,Active,2023-10-18
LOAN02718,CUST03643,BR008,Auto Loan,1059000.00,9.74,36,Active,2022-12-04
LOAN02719,CUST02813,BR010,Auto Loan,991000.00,8.51,48,Active,2022-02-07
LOAN02720,CUST00146,BR031,Home Loan,5738000.00,7.51,120,Active,2022-11-06
LOAN02721,CUST02623,BR026,Home Loan,8104000.00,8.10,120,Defaulted,2022-09-24
LOAN02722,CUST01789,BR003,Home Loan,1628000.00,8.24,120,Defaulted,2023-06-28
LOAN02723,CUST04351,BR037,Business Loan,2867000.00,10.91,84,Active,2019-03-17
LOAN02724,CUST00326,BR001,Auto Loan,538000.00,9.21,48,Active,2023-10-23
LOAN02725,CUST01679,BR027,Business Loan,6680000.00,13.68,84,Active,2020-03-25
LOAN02726,CUST02042,BR010,Home Loan,8122000.00,8.34,180,Active,2023-06-14
LOAN02727,CUST04850,BR002,Personal Loan,748000.00,15.48,12,Closed,2018-08-23
LOAN02728,CUST04708,BR017,Gold Loan,344000.00,10.42,36,Defaulted,2020-01-15
LOAN02729,CUST01740,BR035,Home Loan,6903000.00,8.37,120,Active,2020-09-24
LOAN02730,CUST01750,BR034,Education Loan,690000.00,9.45,60,Closed,2017-02-04
LOAN02731,CUST03007,BR031,Personal Loan,458000.00,13.92,48,Active,2022-03-22
LOAN02732,CUST02055,BR003,Personal Loan,354000.00,15.90,60,Closed,2018-09-12
LOAN02733,CUST02844,BR045,Business Loan,2848000.00,12.80,84,Active,2022-10-04
LOAN02734,CUST03343,BR045,Personal Loan,976000.00,13.05,48,Active,2023-01-27
LOAN02735,CUST02069,BR024,Home Loan,3427000.00,7.57,300,Closed,2018-02-15
LOAN02736,CUST02277,BR008,Personal Loan,308000.00,14.68,24,Closed,2022-04-03
LOAN02737,CUST03919,BR010,Home Loan,2699000.00,9.49,120,Active,2022-12-17
LOAN02738,CUST02228,BR036,Personal Loan,956000.00,14.55,60,Active,2022-01-10
LOAN02739,CUST04965,BR037,Auto Loan,1754000.00,8.90,84,Active,2020-07-30
LOAN02740,CUST00586,BR011,Auto Loan,1577000.00,10.35,84,Defaulted,2019-10-12
LOAN02741,CUST03884,BR002,Home Loan,4653000.00,8.91,240,Active,2019-02-06
LOAN02742,CUST00328,BR010,Personal Loan,377000.00,11.05,24,Closed,2021-05-08
LOAN02743,CUST03389,BR038,Home Loan,8003000.00,8.78,180,Defaulted,2022-09-07
LOAN02744,CUST02486,BR004,Home Loan,7574000.00,8.26,120,Closed,2018-03-29
LOAN02745,CUST01516,BR004,Personal Loan,828000.00,12.08,24,Defaulted,2017-09-23
LOAN02746,CUST00613,BR047,Business Loan,1477000.00,14.12,84,In Arrears,2022-03-02
LOAN02747,CUST03213,BR035,Home Loan,3603000.00,8.97,240,Defaulted,2016-03-01
LOAN02748,CUST04308,BR031,Home Loan,5278000.00,7.88,180,Active,2020-05-08
LOAN02749,CUST01518,BR031,Home Loan,4373000.00,7.68,240,Active,2016-04-16
LOAN02750,CUST02146,BR002,Home Loan,2249000.00,9.17,180,In Arrears,2022-06-07
LOAN02751,CUST00693,BR047,Personal Loan,577000.00,14.97,12,Closed,2023-06-29
LOAN02752,CUST04505,BR021,Education Loan,371000.00,10.01,60,Active,2022-07-25
LOAN02753,CUST03408,BR015,Auto Loan,1333000.00,10.63,48,Active,2021-08-23
LOAN02754,CUST01639,BR031,Home Loan,5622000.00,8.02,120,Active,2016-03-24
LOAN02755,CUST03149,BR020,Business Loan,5644000.00,12.94,60,Active,2023-10-18
LOAN02756,CUST01520,BR041,Business Loan,1119000.00,11.96,60,Active,2022-08-27
LOAN02757,CUST04966,BR027,Business Loan,4113000.00,10.11,84,Closed,2016-08-05
LOAN02758,CUST01559,BR004,Auto Loan,1507000.00,11.03,60,Active,2022-12-20
LOAN02759,CUST01002,BR023,Personal Loan,665000.00,14.58,36,Active,2022-05-20
LOAN02760,CUST03858,BR049,Auto Loan,281000.00,10.53,48,Active,2021-04-26
LOAN02761,CUST01993,BR015,Auto Loan,2098000.00,9.94,84,Active,2020-07-25
LOAN02762,CUST01535,BR015,Home Loan,4363000.00,8.97,120,Active,2022-04-10
LOAN02763,CUST03570,BR005,Home Loan,2804000.00,8.89,240,Active,2023-10-15
LOAN02764,CUST01747,BR019,Home Loan,9440000.00,8.57,180,Closed,2021-10-11
LOAN02765,CUST00899,BR018,Home Loan,2233000.00,7.85,180,Active,2022-05-15
LOAN02766,CUST01267,BR015,Personal Loan,743000.00,15.96,48,Closed,2017-02-21
LOAN02767,CUST01249,BR024,Personal Loan,563000.00,13.07,12,Defaulted,2023-06-10
LOAN02768,CUST00112,BR026,Business Loan,3959000.00,11.11,60,Closed,2016-03-26
LOAN02769,CUST01420,BR001,Home Loan,2810000.00,9.11,240,Closed,2020-02-01
LOAN02770,CUST01663,BR033,Home Loan,6663000.00,7.63,180,Active,2023-06-22
LOAN02771,CUST03534,BR011,Auto Loan,975000.00,8.83,60,Active,2022-09-04
LOAN02772,CUST04109,BR019,Personal Loan,131000.00,13.99,12,Closed,2021-05-08
LOAN02773,CUST04712,BR019,Home Loan,2895000.00,9.40,300,Defaulted,2021-02-06
LOAN02774,CUST02774,BR043,Home Loan,2262000.00,7.58,120,Active,2023-10-28
LOAN02775,CUST01077,BR034,Personal Loan,740000.00,14.95,36,Active,2023-02-07
LOAN02776,CUST04509,BR025,Personal Loan,100000.00,14.25,60,Active,2021-05-08
LOAN02777,CUST02331,BR038,Personal Loan,875000.00,11.37,24,Active,2022-11-24
LOAN02778,CUST01062,BR020,Home Loan,7808000.00,9.31,180,Active,2022-11-12
LOAN02779,CUST01540,BR028,Business Loan,4384000.00,11.61,36,Closed,2023-11-13
LOAN02780,CUST01326,BR007,Auto Loan,1322000.00,10.90,48,Closed,2018-01-02
LOAN02781,CUST04481,BR050,Auto Loan,2041000.00,9.24,60,Active,2021-03-05
LOAN02782,CUST02206,BR037,Gold Loan,236000.00,11.70,12,Defaulted,2018-09-21
LOAN02783,CUST01295,BR045,Home Loan,3720000.00,8.43,180,Active,2021-05-25
LOAN02784,CUST02545,BR046,Gold Loan,737000.00,9.73,36,Closed,2019-11-23
LOAN02785,CUST02646,BR030,Auto Loan,945000.00,8.74,36,Closed,2020-11-29
LOAN02786,CUST02328,BR043,Auto Loan,1699000.00,9.82,84,Active,2023-09-14
LOAN02787,CUST02293,BR039,Home Loan,3731000.00,7.89,180,Active,2021-12-15
LOAN02788,CUST04612,BR039,Business Loan,4130000.00,11.77,84,In Arrears,2020-02-13
LOAN02789,CUST04743,BR017,Education Loan,1288000.00,8.53,60,Defaulted,2020-06-20
LOAN02790,CUST00606,BR018,Business Loan,3680000.00,12.41,84,Defaulted,2023-01-04
LOAN02791,CUST01027,BR043,Personal Loan,111000.00,14.24,36,Closed,2016-02-14
LOAN02792,CUST03351,BR050,Home Loan,5655000.00,8.98,240,Active,2022-12-22
LOAN02793,CUST01876,BR036,Home Loan,7026000.00,7.99,300,Active,2023-07-31
LOAN02794,CUST04305,BR032,Auto Loan,681000.00,10.01,48,Defaulted,2022-06-06
LOAN02795,CUST04852,BR010,Business Loan,2853000.00,12.15,120,In Arrears,2021-08-01
LOAN02796,CUST03848,BR021,Education Loan,3437000.00,10.47,84,Active,2022-02-14
LOAN02797,CUST02072,BR034,Personal Loan,1080000.00,13.25,24,Closed,2019-03-03
LOAN02798,CUST03343,BR045,Personal Loan,1041000.00,11.73,60,Active,2020-06-30
LOAN02799,CUST03365,BR031,Home Loan,3446000.00,7.52,120,Active,2021-12-18
LOAN02800,CUST03635,BR021,Personal Loan,844000.00,11.67,12,Closed,2022-03-25
LOAN02801,CUST03204,BR029,Personal Loan,432000.00,16.09,24,Closed,2021-12-06
LOAN02802,CUST01832,BR001,Home Loan,3957000.00,9.14,120,Active,2021-11-07
LOAN02803,CUST02096,BR005,Home Loan,2720000.00,8.38,120,Active,2023-11-12
LOAN02804,CUST01139,BR025,Auto Loan,1167000.00,10.46,60,Active,2023-03-24
LOAN02805,CUST02653,BR040,Home Loan,3015000.00,8.49,180,Active,2023-08-07
LOAN02806,CUST00827,BR048,Business Loan,2520000.00,12.61,120,Active,2021-11-21
LOAN02807,CUST02107,BR039,Home Loan,8573000.00,9.35,120,Active,2023-11-18
LOAN02808,CUST01241,BR001,Gold Loan,206000.00,10.04,36,Active,2023-02-05
LOAN02809,CUST01796,BR044,Home Loan,9040000.00,8.33,300,Active,2023-08-15
LOAN02810,CUST01689,BR017,Home Loan,8598000.00,9.27,240,Active,2017-06-19
LOAN02811,CUST04144,BR036,Home Loan,5301000.00,9.15,120,Active,2023-02-15
LOAN02812,CUST03255,BR032,Gold Loan,747000.00,11.11,24,Active,2022-12-22
LOAN02813,CUST00957,BR047,Personal Loan,136000.00,12.14,36,In Arrears,2023-08-05
LOAN02814,CUST02291,BR034,Home Loan,2418000.00,8.93,240,Active,2023-07-22
LOAN02815,CUST04413,BR025,Personal Loan,882000.00,14.67,12,Closed,2021-11-04
LOAN02816,CUST01913,BR016,Auto Loan,2100000.00,8.56,36,Active,2022-05-23
LOAN02817,CUST03893,BR031,Personal Loan,920000.00,15.85,60,Active,2021-04-12
LOAN02818,CUST04285,BR036,Business Loan,6237000.00,10.86,120,Defaulted,2022-08-19
LOAN02819,CUST00351,BR026,Business Loan,713000.00,10.12,36,Active,2021-09-02
LOAN02820,CUST00995,BR046,Business Loan,5809000.00,10.09,120,Defaulted,2020-03-07
LOAN02821,CUST01524,BR040,Personal Loan,987000.00,11.80,12,Closed,2022-10-06
LOAN02822,CUST04445,BR033,Personal Loan,135000.00,15.09,12,Active,2023-07-11
LOAN02823,CUST01480,BR033,Auto Loan,573000.00,8.95,48,Closed,2020-03-24
LOAN02824,CUST01967,BR041,Personal Loan,1061000.00,15.96,12,Closed,2022-02-04
LOAN02825,CUST03564,BR015,Home Loan,6011000.00,9.23,240,Closed,2023-06-21
LOAN02826,CUST02309,BR034,Home Loan,4612000.00,9.10,180,Active,2023-08-19
LOAN02827,CUST01227,BR049,Home Loan,1749000.00,8.03,180,Active,2022-11-04
LOAN02828,CUST01588,BR005,Auto Loan,1059000.00,9.07,48,Active,2022-12-28
LOAN02829,CUST01806,BR050,Home Loan,7837000.00,8.93,120,Active,2018-02-19
LOAN02830,CUST03821,BR019,Education Loan,210000.00,10.99,120,Active,2021-09-09
LOAN02831,CUST01334,BR028,Personal Loan,256000.00,13.77,60,Defaulted,2017-08-15
LOAN02832,CUST01690,BR031,Auto Loan,558000.00,8.86,84,Active,2022-12-19
LOAN02833,CUST01841,BR007,Personal Loan,620000.00,13.77,48,Active,2022-07-03
LOAN02834,CUST01766,BR024,Personal Loan,71000.00,15.11,48,Active,2022-02-15
LOAN02835,CUST02754,BR044,Business Loan,7280000.00,12.32,120,Active,2023-01-03
LOAN02836,CUST02671,BR044,Personal Loan,1035000.00,11.83,60,Active,2023-11-04
LOAN02837,CUST01252,BR043,Business Loan,1498000.00,11.29,84,Active,2021-03-14
LOAN02838,CUST03653,BR030,Home Loan,2408000.00,8.10,240,In Arrears,2023-01-25
LOAN02839,CUST02238,BR035,Personal Loan,1103000.00,12.97,60,Active,2023-09-17
LOAN02840,CUST03874,BR022,Personal Loan,989000.00,13.27,60,Active,2023-12-23
LOAN02841,CUST00421,BR019,Home Loan,4844000.00,8.90,180,Closed,2019-02-07
LOAN02842,CUST01588,BR005,Business Loan,3016000.00,14.02,60,Active,2021-12-14
LOAN02843,CUST00239,BR005,Personal Loan,678000.00,13.40,24,Active,2023-02-04
