Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Amount,Channel,Transaction_Status
TXN0065993,ACC002753,2024-06-14,Withdrawal,5934.66,Mobile Banking,Success
TXN0066942,ACC002675,2024-06-14,Deposit,16258.43,IMPS,Success
TXN0066943,ACC005959,2024-06-14,Withdrawal,455101.17,Branch,Success
TXN0066999,ACC004380,2024-06-14,Withdrawal,4500.00,ATM,Success
TXN0067102,ACC005626,2024-06-14,Withdrawal,2568.05,UPI,Success
TXN0067197,ACC002364,2024-06-14,Withdrawal,163559.21,IMPS,Success
TXN0067644,ACC000822,2024-06-14,Withdrawal,8000.00,ATM,Success
TXN0068166,ACC003366,2024-06-14,Withdrawal,12682.34,Mobile Banking,Success
TXN0068431,ACC006718,2024-06-14,Transfer,11702.70,Net Banking,Success
TXN0069411,ACC001017,2024-06-14,Withdrawal,2000.00,ATM,Failed
TXN0069723,ACC006751,2024-06-14,Deposit,224841.74,NEFT,Success
TXN0069805,ACC001032,2024-06-14,Deposit,186679.25,NEFT,Success
TXN0069973,ACC004741,2024-06-14,Withdrawal,5000.00,ATM,Success
TXN0070157,ACC005626,2024-06-14,Withdrawal,5000.00,ATM,Success
TXN0070219,ACC000829,2024-06-14,Deposit,183825.52,NEFT,Success
TXN0070570,ACC004263,2024-06-14,Withdrawal,3000.00,ATM,Success
TXN0070742,ACC006903,2024-06-14,Deposit,804.49,UPI,Success
TXN0071199,ACC004312,2024-06-14,Withdrawal,21855.12,Mobile Banking,Success
TXN0071339,ACC002268,2024-06-14,Withdrawal,500.00,ATM,Success
TXN0071772,ACC000399,2024-06-14,Withdrawal,10113.66,Net Banking,Success
TXN0071795,ACC001218,2024-06-14,Deposit,19528.24,Mobile Banking,Failed
TXN0071937,ACC004359,2024-06-14,Withdrawal,10000.00,ATM,Success
TXN0072005,ACC003703,2024-06-14,Withdrawal,27130.36,Net Banking,Success
TXN0072277,ACC004851,2024-06-14,Withdrawal,29583.58,UPI,Success
TXN0072342,ACC002836,2024-06-14,Withdrawal,2000.00,ATM,Success
TXN0072345,ACC002906,2024-06-14,Withdrawal,3000.00,ATM,Success
TXN0072554,ACC005190,2024-06-14,Withdrawal,84784.14,NEFT,Success
TXN0072952,ACC003124,2024-06-14,Transfer,9938.72,UPI,Success
TXN0073254,ACC001723,2024-06-14,Withdrawal,389.45,UPI,Success
TXN0073399,ACC000723,2024-06-14,Withdrawal,788.43,UPI,Success
TXN0073438,ACC000589,2024-06-14,Withdrawal,6806.10,UPI,Success
TXN0073548,ACC004785,2024-06-14,Deposit,129377.47,IMPS,Success
TXN0073690,ACC003826,2024-06-14,Deposit,8830.95,UPI,Success
TXN0073733,ACC001353,2024-06-14,Withdrawal,1944.00,UPI,Success
TXN0073747,ACC004318,2024-06-14,Withdrawal,1000.00,ATM,Success
TXN0074706,ACC003579,2024-06-14,Withdrawal,976.57,UPI,Success
TXN0075818,ACC005716,2024-06-14,Withdrawal,843.21,UPI,Success
TXN0076231,ACC003815,2024-06-14,Deposit,163.59,UPI,Success
TXN0077469,ACC005014,2024-06-14,Deposit,24283.37,Mobile Banking,Success
TXN0077759,ACC004366,2024-06-14,Deposit,904.67,UPI,Success
TXN0078198,ACC000714,2024-06-14,Withdrawal,1845.09,UPI,Success
TXN0078254,ACC000171,2024-06-14,Deposit,540.53,Mobile Banking,Success
TXN0078385,ACC004359,2024-06-14,Withdrawal,22029.28,Net Banking,Success
TXN0078506,ACC001218,2024-06-14,Deposit,617.58,UPI,Success
TXN0078556,ACC004957,2024-06-14,Withdrawal,9288.05,UPI,Success
TXN0079263,ACC003886,2024-06-14,Withdrawal,500.00,ATM,Success
TXN0079266,ACC000820,2024-06-14,Withdrawal,10000.00,ATM,Success
TXN0080360,ACC004323,2024-06-14,Withdrawal,4500.00,ATM,Success
TXN0080482,ACC006247,2024-06-14,Deposit,32208.24,Net Banking,Success
TXN0081255,ACC000559,2024-06-14,Deposit,423.20,UPI,Success
TXN0081639,ACC000105,2024-06-14,Deposit,195695.60,NEFT,Success
TXN0081918,ACC005631,2024-06-14,Withdrawal,1534.40,Mobile Banking,Success
TXN0082254,ACC003477,2024-06-14,Withdrawal,6992.34,Net Banking,Success
TXN0082299,ACC004381,2024-06-14,Transfer,5727.80,Net Banking,Success
TXN0082381,ACC005199,2024-06-14,Withdrawal,5073.29,UPI,Success
TXN0083501,ACC005969,2024-06-14,Withdrawal,20435.75,Mobile Banking,Success
TXN0083504,ACC005689,2024-06-14,Deposit,195033.02,IMPS,Success
TXN0083655,ACC002391,2024-06-14,Deposit,4563.06,UPI,Success
TXN0083676,ACC000253,2024-06-14,Transfer,670.69,UPI,Success
TXN0083679,ACC005256,2024-06-14,Deposit,28568.61,Net Banking,Success
TXN0083753,ACC006903,2024-06-14,Deposit,21115.73,Net Banking,Success
TXN0083774,ACC006739,2024-06-14,Withdrawal,84.42,UPI,Success
TXN0083928,ACC002721,2024-06-14,Withdrawal,3000.00,ATM,Success
TXN0083943,ACC005622,2024-06-14,Deposit,8893.38,UPI,Success
TXN0084023,ACC006914,2024-06-14,Withdrawal,409.85,UPI,Success
TXN0084089,ACC002039,2024-06-14,Withdrawal,11137.40,Net Banking,Success
TXN0084196,ACC001830,2024-06-14,Deposit,9608.36,UPI,Success
TXN0084235,ACC003694,2024-06-14,Deposit,5217.18,UPI,Success
TXN0084251,ACC003477,2024-06-14,Withdrawal,7743.92,UPI,Success
TXN0084262,ACC002968,2024-06-14,Withdrawal,10000.00,ATM,Success
TXN0084743,ACC006759,2024-06-14,Deposit,702.26,UPI,Success
TXN0084796,ACC003452,2024-06-14,Deposit,154363.42,IMPS,Success
TXN0085464,ACC005318,2024-06-14,Withdrawal,19782.03,Mobile Banking,Success
TXN0085598,ACC005148,2024-06-14,Withdrawal,500.00,ATM,Success
TXN0085727,ACC004223,2024-06-14,Withdrawal,3758.58,UPI,Success
TXN0086687,ACC000403,2024-06-14,Withdrawal,68.43,UPI,Success
TXN0087094,ACC003204,2024-06-14,Transfer,25717.61,UPI,Success
TXN0087269,ACC004044,2024-06-14,Withdrawal,1518.95,Mobile Banking,Success
TXN0087658,ACC006750,2024-06-14,Withdrawal,5000.00,ATM,Success
TXN0087888,ACC002051,2024-06-14,Deposit,5920.62,UPI,Success
TXN0088152,ACC002442,2024-06-14,Withdrawal,144391.68,IMPS,Success
TXN0088171,ACC006221,2024-06-14,Transfer,23505.02,Mobile Banking,Failed
TXN0088254,ACC004310,2024-06-14,Withdrawal,143.97,UPI,Success
TXN0089153,ACC002086,2024-06-14,Withdrawal,8000.00,ATM,Success
TXN0089421,ACC006835,2024-06-14,Transfer,192.24,UPI,Success
TXN0089544,ACC002483,2024-06-14,Deposit,7114.09,UPI,Success
TXN0089762,ACC005215,2024-06-14,Deposit,23255.00,Net Banking,Success
TXN0089979,ACC005439,2024-06-14,Withdrawal,18830.89,IMPS,Success
TXN0090174,ACC002769,2024-06-14,Transfer,9617.95,UPI,Success
TXN0090472,ACC003522,2024-06-14,Withdrawal,84574.98,Branch,Success
TXN0090936,ACC002430,2024-06-14,Withdrawal,4500.00,ATM,Success
TXN0091032,ACC002879,2024-06-14,Withdrawal,34157.32,Net Banking,Success
TXN0092281,ACC005099,2024-06-14,Withdrawal,2000.00,ATM,Success
TXN0092293,ACC006313,2024-06-14,Withdrawal,862.49,UPI,Success
TXN0092323,ACC002364,2024-06-14,Withdrawal,1152.77,UPI,Success
TXN0092412,ACC003366,2024-06-14,Withdrawal,647.66,UPI,Success
TXN0092724,ACC002451,2024-06-14,Deposit,841.67,UPI,Success
TXN0093648,ACC000556,2024-06-14,Transfer,631.64,UPI,Success
TXN0094289,ACC001630,2024-06-14,Withdrawal,42171.82,UPI,Success
TXN0094721,ACC001193,2024-06-14,Withdrawal,5000.00,ATM,Success
TXN0094801,ACC000090,2024-06-14,Transfer,490.23,UPI,Success
TXN0095397,ACC001819,2024-06-14,Withdrawal,9721.43,UPI,Success
TXN0095688,ACC003886,2024-06-14,Deposit,487477.85,Branch,Success
TXN0096172,ACC002915,2024-06-14,Deposit,6292.62,UPI,Success
TXN0096899,ACC002414,2024-06-14,Deposit,34889.51,UPI,Success
TXN0097117,ACC005331,2024-06-14,Withdrawal,78.47,UPI,Success
TXN0097213,ACC002592,2024-06-14,Deposit,6710.82,UPI,Success
TXN0097276,ACC004512,2024-06-14,Deposit,1952.56,UPI,Success
TXN0097348,ACC006854,2024-06-14,Withdrawal,20938.76,Mobile Banking,Success
TXN0097363,ACC002987,2024-06-14,Withdrawal,4500.00,ATM,Success
TXN0097446,ACC001288,2024-06-14,Withdrawal,151823.97,IMPS,Success
TXN0097611,ACC002592,2024-06-14,Withdrawal,155023.19,IMPS,Success
TXN0097888,ACC003783,2024-06-14,Withdrawal,16461.50,Net Banking,Success
TXN0097893,ACC000751,2024-06-14,Withdrawal,21549.93,Mobile Banking,Success
TXN0098231,ACC003204,2024-06-14,Deposit,22905.04,Mobile Banking,Success
TXN0098425,ACC001434,2024-06-14,Deposit,9661.59,Net Banking,Success
TXN0098455,ACC001502,2024-06-14,Transfer,9676.91,UPI,Success
TXN0098808,ACC003783,2024-06-14,Deposit,594.59,UPI,Success
TXN0099213,ACC002849,2024-06-14,Withdrawal,1203.89,Mobile Banking,Success
TXN0099233,ACC004865,2024-06-14,Deposit,61462.52,IMPS,Success
TXN0099272,ACC003222,2024-06-14,Withdrawal,1157.38,UPI,Success
TXN0099331,ACC006417,2024-06-14,Withdrawal,156900.23,IMPS,Success
TXN0099608,ACC003065,2024-06-14,Withdrawal,248199.89,IMPS,Success
TXN0100175,ACC003019,2024-06-14,Withdrawal,3000.00,ATM,Success
TXN0100201,ACC000083,2024-06-14,Deposit,434.81,UPI,Success
TXN0100535,ACC006364,2024-06-14,Withdrawal,500.00,ATM,Success
TXN0100782,ACC004592,2024-06-14,Withdrawal,32187.06,Mobile Banking,Success
TXN0100946,ACC001145,2024-06-14,Deposit,368.57,UPI,Success
TXN0100979,ACC000638,2024-06-14,Withdrawal,202346.08,Branch,Success
TXN0101126,ACC001258,2024-06-14,Withdrawal,152701.48,NEFT,Success
TXN0101140,ACC001845,2024-06-14,Withdrawal,1000.00,ATM,Success
TXN0101247,ACC000814,2024-06-14,Withdrawal,8000.00,ATM,Success
TXN0101360,ACC001676,2024-06-14,Withdrawal,7642.23,Mobile Banking,Success
TXN0101825,ACC001369,2024-06-14,Withdrawal,34952.55,Net Banking,Success
TXN0102061,ACC004373,2024-06-14,Withdrawal,32200.61,Mobile Banking,Failed
TXN0102332,ACC005192,2024-06-14,Deposit,54163.28,NEFT,Success
TXN0102989,ACC001385,2024-06-14,Withdrawal,135567.28,IMPS,Success
TXN0103058,ACC004357,2024-06-14,Withdrawal,29872.14,Net Banking,Success
TXN0103321,ACC001973,2024-06-14,Withdrawal,25211.09,Mobile Banking,Success
TXN0103478,ACC000068,2024-06-14,Withdrawal,5608.09,UPI,Success
TXN0103745,ACC000919,2024-06-14,Withdrawal,4290.27,UPI,Success
TXN0000097,ACC005007,2024-06-15,Transfer,17750.08,Net Banking,Success
TXN0000617,ACC002286,2024-06-15,Withdrawal,14354.01,Net Banking,Success
TXN0000875,ACC004795,2024-06-15,Transfer,26906.43,Net Banking,Success
TXN0000951,ACC003956,2024-06-15,Withdrawal,30323.30,Mobile Banking,Success
TXN0001235,ACC004554,2024-06-15,Withdrawal,367586.22,Branch,Success
TXN0001262,ACC004099,2024-06-15,Deposit,953.27,UPI,Success
TXN0001452,ACC001741,2024-06-15,Withdrawal,5000.00,ATM,Success
TXN0002005,ACC003540,2024-06-15,Withdrawal,5828.74,UPI,Success
TXN0002352,ACC002934,2024-06-15,Withdrawal,10000.00,ATM,Success
TXN0002517,ACC000011,2024-06-15,Withdrawal,22701.25,Net Banking,Success
TXN0004754,ACC002120,2024-06-15,Withdrawal,1716.05,POS / Debit Card,Success
TXN0004779,ACC006573,2024-06-15,Withdrawal,2000.00,ATM,Success
TXN0005070,ACC001554,2024-06-15,Deposit,802.50,UPI,Success
TXN0005405,ACC001663,2024-06-15,Withdrawal,17788.83,Mobile Banking,Success
TXN0005505,ACC001617,2024-06-15,Deposit,12176.22,Mobile Banking,Success
TXN0005663,ACC006092,2024-06-15,Deposit,82450.42,IMPS,Success
TXN0006198,ACC001554,2024-06-15,Withdrawal,131.14,UPI,Success
TXN0006292,ACC004357,2024-06-15,Withdrawal,604.52,UPI,Success
TXN0006447,ACC005163,2024-06-15,Withdrawal,18399.59,Net Banking,Success
TXN0006497,ACC001470,2024-06-15,Withdrawal,23973.53,POS / Debit Card,Success
TXN0006677,ACC000956,2024-06-15,Withdrawal,346.35,UPI,Success
TXN0006713,ACC004740,2024-06-15,Withdrawal,1723.37,UPI,Success
TXN0007483,ACC004676,2024-06-15,Withdrawal,4753.23,Mobile Banking,Success
TXN0007669,ACC004781,2024-06-15,Withdrawal,229.83,UPI,Success
TXN0007678,ACC000614,2024-06-15,Deposit,30904.66,Net Banking,Success
TXN0007964,ACC002115,2024-06-15,Withdrawal,19595.82,UPI,Success
TXN0008518,ACC006909,2024-06-15,Withdrawal,1712.10,UPI,Success
TXN0008723,ACC001763,2024-06-15,Withdrawal,26386.69,Mobile Banking,Success
TXN0008907,ACC003304,2024-06-15,Deposit,2337.55,UPI,Success
TXN0009184,ACC001944,2024-06-15,Withdrawal,8714.57,UPI,Success
TXN0009471,ACC001398,2024-06-15,Withdrawal,724.23,UPI,Success
TXN0009520,ACC003545,2024-06-15,Withdrawal,4496.32,UPI,Success
TXN0009951,ACC000359,2024-06-15,Deposit,292927.63,Branch,Success
TXN0010540,ACC004226,2024-06-15,Withdrawal,19596.96,Mobile Banking,Success
TXN0011307,ACC003815,2024-06-15,Withdrawal,500.00,ATM,Success
TXN0011793,ACC002615,2024-06-15,Withdrawal,27727.73,Mobile Banking,Success
TXN0012199,ACC001258,2024-06-15,Withdrawal,9151.05,UPI,Success
TXN0012361,ACC001883,2024-06-15,Deposit,25830.96,Mobile Banking,Success
TXN0012473,ACC005562,2024-06-15,Withdrawal,4500.00,ATM,Success
TXN0012484,ACC004767,2024-06-15,Withdrawal,141290.70,IMPS,Success
TXN0012601,ACC004982,2024-06-15,Withdrawal,486.14,UPI,Success
TXN0014004,ACC000909,2024-06-15,Deposit,34229.62,Net Banking,Success
TXN0014074,ACC002115,2024-06-15,Deposit,4497.06,IMPS,Success
TXN0014276,ACC004380,2024-06-15,Withdrawal,2000.00,ATM,Success
TXN0014632,ACC000750,2024-06-15,Withdrawal,5156.43,UPI,Success
TXN0014669,ACC004751,2024-06-15,Withdrawal,2000.00,ATM,Success
TXN0014928,ACC002436,2024-06-15,Withdrawal,5000.00,ATM,Success
TXN0015331,ACC003204,2024-06-15,Withdrawal,4500.00,ATM,Success
TXN0015784,ACC003755,2024-06-15,Withdrawal,521.40,UPI,Success
TXN0015924,ACC001775,2024-06-15,Deposit,17205.81,Net Banking,Success
TXN0016005,ACC001879,2024-06-15,Withdrawal,10000.00,ATM,Success
TXN0016299,ACC004931,2024-06-15,Deposit,84785.98,NEFT,Success
TXN0016352,ACC002455,2024-06-15,Withdrawal,1000.00,ATM,Success
TXN0016440,ACC001097,2024-06-15,Withdrawal,2494.24,UPI,Success
TXN0016670,ACC001434,2024-06-15,Deposit,26951.41,Net Banking,Success
TXN0017258,ACC006085,2024-06-15,Withdrawal,2000.00,ATM,Success
TXN0017282,ACC003804,2024-06-15,Deposit,159244.98,Branch,Success
TXN0017626,ACC006104,2024-06-15,Withdrawal,17692.43,Net Banking,Success
TXN0017659,ACC005334,2024-06-15,Transfer,6636.86,UPI,Success
TXN0017757,ACC000559,2024-06-15,Withdrawal,255.52,UPI,Success
TXN0017796,ACC004619,2024-06-15,Withdrawal,11812.81,Mobile Banking,Success
TXN0017886,ACC002842,2024-06-15,Deposit,9502.59,UPI,Success
TXN0018156,ACC006829,2024-06-15,Withdrawal,5000.00,ATM,Success
TXN0018227,ACC003204,2024-06-15,Deposit,405290.23,Branch,Success
TXN0018361,ACC001980,2024-06-15,Withdrawal,9264.32,UPI,Pending
TXN0018639,ACC005029,2024-06-15,Withdrawal,2888.00,UPI,Success
TXN0019438,ACC003172,2024-06-15,Withdrawal,10000.00,ATM,Success
TXN0020263,ACC003971,2024-06-15,Deposit,5745.65,UPI,Success
TXN0020456,ACC003817,2024-06-15,Deposit,54.60,UPI,Success
TXN0020538,ACC005839,2024-06-15,Withdrawal,63439.33,IMPS,Success
TXN0020576,ACC006271,2024-06-15,Withdrawal,3000.00,ATM,Success
TXN0020821,ACC001319,2024-06-15,Withdrawal,5000.00,ATM,Success
TXN0020885,ACC002658,2024-06-15,Withdrawal,24206.74,UPI,Success
TXN0021079,ACC003713,2024-06-15,Transfer,8382.06,UPI,Success
TXN0022118,ACC003752,2024-06-15,Withdrawal,865.15,UPI,Success
TXN0022125,ACC003631,2024-06-15,Withdrawal,16555.92,Net Banking,Success
TXN0022583,ACC006541,2024-06-15,Withdrawal,25456.56,Mobile Banking,Success
TXN0022818,ACC004094,2024-06-15,Deposit,12895.32,POS / Debit Card,Success
TXN0023487,ACC002012,2024-06-15,Withdrawal,8000.00,ATM,Success
TXN0023563,ACC006835,2024-06-15,Withdrawal,10000.00,ATM,Success
TXN0024006,ACC005958,2024-06-15,Deposit,34973.53,Mobile Banking,Success
TXN0024184,ACC003127,2024-06-15,Withdrawal,30843.10,Net Banking,Success
TXN0024199,ACC006811,2024-06-15,Withdrawal,8102.43,UPI,Success
TXN0024630,ACC000573,2024-06-15,Withdrawal,47478.31,UPI,Success
TXN0024803,ACC001589,2024-06-15,Withdrawal,446.10,Mobile Banking,Success
TXN0024815,ACC006669,2024-06-15,Withdrawal,487.98,UPI,Success
TXN0024852,ACC004952,2024-06-15,Withdrawal,244363.94,NEFT,Success
TXN0024859,ACC002271,2024-06-15,Transfer,17755.15,NEFT,Success
TXN0025068,ACC002265,2024-06-15,Withdrawal,26492.31,Net Banking,Success
TXN0025862,ACC001676,2024-06-15,Withdrawal,10000.00,ATM,Success
TXN0025897,ACC001288,2024-06-15,Deposit,43538.89,UPI,Success
TXN0026020,ACC001470,2024-06-15,Withdrawal,14365.55,Net Banking,Success
TXN0026183,ACC002273,2024-06-15,Withdrawal,14620.19,Mobile Banking,Success
TXN0026287,ACC005603,2024-06-15,Withdrawal,500.00,ATM,Success
TXN0026685,ACC005978,2024-06-15,Withdrawal,7792.33,UPI,Success
TXN0026835,ACC002063,2024-06-15,Transfer,6050.46,UPI,Success
TXN0026902,ACC004510,2024-06-15,Withdrawal,655.68,UPI,Success
TXN0026964,ACC001130,2024-06-15,Withdrawal,6854.53,UPI,Failed
TXN0027154,ACC003315,2024-06-15,Withdrawal,2373.70,UPI,Success
TXN0027304,ACC002782,2024-06-15,Withdrawal,29353.60,Net Banking,Success
TXN0027376,ACC003089,2024-06-15,Withdrawal,5037.74,UPI,Success
TXN0027558,ACC005584,2024-06-15,Withdrawal,786.06,UPI,Success
TXN0027663,ACC002098,2024-06-15,Withdrawal,14199.62,Branch,Success
TXN0027969,ACC001984,2024-06-15,Withdrawal,8000.00,ATM,Success
TXN0028129,ACC002655,2024-06-15,Withdrawal,318.53,UPI,Success
TXN0028279,ACC004236,2024-06-15,Withdrawal,70147.74,NEFT,Success
TXN0028529,ACC004579,2024-06-15,Withdrawal,500.00,ATM,Success
TXN0028601,ACC004230,2024-06-15,Withdrawal,899.20,UPI,Success
TXN0028666,ACC003684,2024-06-15,Deposit,179335.19,NEFT,Success
TXN0028918,ACC005580,2024-06-15,Withdrawal,56032.06,Branch,Success
TXN0029542,ACC004960,2024-06-15,Withdrawal,10000.00,ATM,Success
TXN0029622,ACC003559,2024-06-15,Deposit,202369.85,Branch,Success
TXN0029939,ACC001765,2024-06-15,Withdrawal,2577.63,UPI,Success
TXN0030159,ACC001765,2024-06-15,Deposit,975.65,UPI,Success
TXN0030173,ACC004488,2024-06-15,Withdrawal,12917.91,UPI,Success
TXN0030991,ACC002761,2024-06-15,Withdrawal,146.20,UPI,Success
TXN0031024,ACC000909,2024-06-15,Withdrawal,73693.25,IMPS,Success
TXN0031134,ACC005153,2024-06-15,Transfer,10924.81,Net Banking,Success
TXN0031150,ACC001812,2024-06-15,Withdrawal,5000.00,ATM,Success
TXN0031305,ACC002908,2024-06-15,Withdrawal,8985.59,IMPS,Success
TXN0031662,ACC002310,2024-06-15,Deposit,22704.34,UPI,Success
TXN0032448,ACC000559,2024-06-15,Withdrawal,96.31,UPI,Success
TXN0032862,ACC004751,2024-06-15,Withdrawal,229312.41,IMPS,Success
TXN0032945,ACC001646,2024-06-15,Transfer,647.89,UPI,Success
TXN0033048,ACC005836,2024-06-15,Withdrawal,24944.26,Mobile Banking,Success
TXN0033574,ACC005972,2024-06-15,Withdrawal,2855.40,Net Banking,Success
TXN0033660,ACC005907,2024-06-15,Deposit,24931.08,Net Banking,Success
TXN0033712,ACC002902,2024-06-15,Withdrawal,753.95,UPI,Success
TXN0033850,ACC000083,2024-06-15,Transfer,17718.91,Mobile Banking,Success
TXN0034539,ACC000564,2024-06-15,Withdrawal,272171.44,Branch,Success
TXN0034799,ACC006882,2024-06-15,Withdrawal,207786.96,NEFT,Success
TXN0034957,ACC004369,2024-06-15,Withdrawal,500.00,ATM,Success
TXN0035401,ACC003108,2024-06-15,Withdrawal,3084.43,UPI,Success
TXN0035450,ACC002989,2024-06-15,Deposit,252.06,UPI,Success
TXN0035532,ACC000683,2024-06-15,Transfer,34234.61,Net Banking,Success
TXN0035704,ACC004359,2024-06-15,Withdrawal,163.24,UPI,Failed
TXN0036347,ACC000983,2024-06-15,Transfer,7851.36,UPI,Success
TXN0036672,ACC002062,2024-06-15,Withdrawal,4500.00,ATM,Success
TXN0036860,ACC002001,2024-06-15,Deposit,3718.26,UPI,Success
TXN0037417,ACC004554,2024-06-15,Withdrawal,390887.41,Branch,Success
TXN0037488,ACC004097,2024-06-15,Deposit,409.03,UPI,Success
TXN0037900,ACC002258,2024-06-15,Deposit,8320.57,Net Banking,Success
TXN0037921,ACC003877,2024-06-15,Withdrawal,785.89,UPI,Success
TXN0038255,ACC006046,2024-06-15,Deposit,5130.54,UPI,Pending
TXN0038260,ACC006476,2024-06-15,Withdrawal,5000.00,ATM,Failed
TXN0038753,ACC006304,2024-06-15,Deposit,4572.52,UPI,Success
TXN0038925,ACC000720,2024-06-15,Withdrawal,62.02,UPI,Success
TXN0038949,ACC001554,2024-06-15,Withdrawal,316.26,UPI,Success
TXN0038995,ACC006804,2024-06-15,Deposit,5506.17,UPI,Success
TXN0039053,ACC006804,2024-06-15,Deposit,1947.53,UPI,Success
TXN0039152,ACC003971,2024-06-15,Withdrawal,6729.28,Net Banking,Success
TXN0039246,ACC000701,2024-06-15,Withdrawal,140563.32,NEFT,Success
TXN0039439,ACC001812,2024-06-15,Withdrawal,426.93,UPI,Success
TXN0039996,ACC006202,2024-06-15,Withdrawal,9974.53,UPI,Success
TXN0040224,ACC002543,2024-06-15,Withdrawal,16022.26,POS / Debit Card,Success
TXN0040531,ACC000504,2024-06-15,Withdrawal,581.61,UPI,Success
TXN0040592,ACC006604,2024-06-15,Withdrawal,500.00,ATM,Success
TXN0041040,ACC003713,2024-06-15,Withdrawal,25739.34,NEFT,Success
TXN0041599,ACC003976,2024-06-15,Withdrawal,18364.92,Net Banking,Success
TXN0041893,ACC004168,2024-06-15,Transfer,356.78,UPI,Success
TXN0042988,ACC001097,2024-06-15,Deposit,74577.44,Branch,Success
TXN0043326,ACC002754,2024-06-15,Withdrawal,70366.61,NEFT,Success
TXN0044186,ACC006750,2024-06-15,Transfer,15308.53,UPI,Success
TXN0044296,ACC006340,2024-06-15,Transfer,3952.53,UPI,Success
TXN0044352,ACC003211,2024-06-15,Transfer,33105.61,Net Banking,Success
TXN0044467,ACC002455,2024-06-15,Withdrawal,784.70,UPI,Success
TXN0044811,ACC001446,2024-06-15,Deposit,186762.86,NEFT,Success
TXN0044885,ACC002065,2024-06-15,Withdrawal,10651.48,Net Banking,Success
TXN0045193,ACC000368,2024-06-15,Withdrawal,98077.90,NEFT,Success
TXN0045347,ACC002063,2024-06-15,Withdrawal,151712.09,NEFT,Success
TXN0046047,ACC001097,2024-06-15,Withdrawal,10000.00,ATM,Success
TXN0046057,ACC003256,2024-06-15,Withdrawal,500.00,ATM,Success
TXN0046161,ACC005084,2024-06-15,Deposit,25520.96,Mobile Banking,Success
TXN0046497,ACC004335,2024-06-15,Deposit,3497.22,Net Banking,Success
TXN0047002,ACC001325,2024-06-15,Deposit,42082.24,UPI,Success
TXN0047201,ACC000171,2024-06-15,Withdrawal,155497.83,NEFT,Success
TXN0047216,ACC002426,2024-06-15,Transfer,11688.91,UPI,Success
TXN0047560,ACC005790,2024-06-15,Withdrawal,250.01,UPI,Success
TXN0047583,ACC000441,2024-06-15,Withdrawal,7235.55,UPI,Success
TXN0047766,ACC004097,2024-06-15,Deposit,198698.84,NEFT,Success
TXN0048266,ACC003052,2024-06-15,Withdrawal,46320.28,IMPS,Success
TXN0048362,ACC003758,2024-06-15,Deposit,15496.01,Mobile Banking,Success
TXN0048926,ACC000922,2024-06-15,Withdrawal,500.00,ATM,Success
TXN0049001,ACC002011,2024-06-15,Withdrawal,76194.45,IMPS,Success
TXN0049028,ACC004058,2024-06-15,Withdrawal,941.66,UPI,Success
TXN0050018,ACC003233,2024-06-15,Withdrawal,2467.42,Net Banking,Success
TXN0050269,ACC004153,2024-06-15,Deposit,8876.68,UPI,Success
TXN0050640,ACC001207,2024-06-15,Transfer,834.49,UPI,Success
TXN0050740,ACC003962,2024-06-15,Deposit,19055.22,Mobile Banking,Success
TXN0051208,ACC003095,2024-06-15,Transfer,12171.33,Mobile Banking,Success
TXN0051403,ACC003963,2024-06-15,Deposit,47994.24,Branch,Failed
TXN0051704,ACC004612,2024-06-15,Withdrawal,155985.41,NEFT,Success
TXN0052089,ACC006550,2024-06-15,Withdrawal,2769.41,UPI,Success
TXN0052312,ACC003127,2024-06-15,Withdrawal,8000.00,ATM,Success
