Payment_ID,Loan_ID,Payment_Date,Payment_Amount,Payment_Status
PAY0021045,LOAN00792,2024-04-18,71680.79,Late
PAY0021069,LOAN00794,2024-04-18,19082.91,Paid
PAY0022028,LOAN00830,2024-04-18,9871.19,Paid
PAY0023550,LOAN00876,2024-04-18,78824.91,Paid
PAY0025460,LOAN00952,2024-04-18,87462.98,Paid
PAY0027791,LOAN01041,2024-04-18,36279.64,Paid
PAY0029545,LOAN01116,2024-04-18,20291.05,Paid
PAY0034540,LOAN01305,2024-04-18,23452.38,Late
PAY0034803,LOAN01313,2024-04-18,4215.45,Paid
PAY0035813,LOAN01364,2024-04-18,16685.86,Paid
PAY0036502,LOAN01389,2024-04-18,89911.81,Paid
PAY0036914,LOAN01404,2024-04-18,40660.54,Paid
PAY0039328,LOAN01491,2024-04-18,57927.59,Paid
PAY0039521,LOAN01497,2024-04-18,33292.25,Paid
PAY0039609,LOAN01499,2024-04-18,40103.19,Paid
PAY0042670,LOAN01611,2024-04-18,11467.63,Paid
PAY0043914,LOAN01656,2024-04-18,12631.07,Paid
PAY0044869,LOAN01687,2024-04-18,64096.60,Paid
PAY0045229,LOAN01701,2024-04-18,81282.41,Paid
PAY0045420,LOAN01709,2024-04-18,34825.52,Late
PAY0045599,LOAN01714,2024-04-18,39975.66,Paid
PAY0047694,LOAN01793,2024-04-18,37079.16,Late
PAY0048173,LOAN01811,2024-04-18,44109.53,Paid
PAY0048761,LOAN01837,2024-04-18,17883.76,Paid
PAY0049716,LOAN01889,2024-04-18,9184.84,Paid
PAY0049787,LOAN01891,2024-04-18,17550.18,Paid
PAY0051209,LOAN01946,2024-04-18,63348.71,Paid
PAY0053754,LOAN02043,2024-04-18,49569.42,Paid
PAY0053892,LOAN02047,2024-04-18,13538.51,Paid
PAY0054356,LOAN02071,2024-04-18,33358.52,Paid
PAY0056439,LOAN02152,2024-04-18,53161.27,Late
PAY0057271,LOAN02185,2024-04-18,71857.79,Paid
PAY0058422,LOAN02237,2024-04-18,16442.76,Paid
PAY0059003,LOAN02255,2024-04-18,7934.60,Paid
PAY0060197,LOAN02296,2024-04-18,35001.08,Paid
PAY0066844,LOAN02543,2024-04-18,23254.78,Paid
PAY0068756,LOAN02608,2024-04-18,43059.69,Paid
PAY0069938,LOAN02657,2024-04-18,51258.36,Paid
PAY0070697,LOAN02688,2024-04-18,49355.11,Late
PAY0076302,LOAN02894,2024-04-18,3734.23,Paid
PAY0076609,LOAN02905,2024-04-18,38925.96,Paid
PAY0076642,LOAN02906,2024-04-18,36511.64,Paid
PAY0077577,LOAN02940,2024-04-18,34005.07,Paid
PAY0078156,LOAN02960,2024-04-18,26996.51,Paid
PAY0000139,LOAN00007,2024-04-19,20560.89,Paid
PAY0000882,LOAN00038,2024-04-19,40021.26,Paid
PAY0002106,LOAN00083,2024-04-19,9002.31,Paid
PAY0003603,LOAN00140,2024-04-19,60706.36,Paid
PAY0004224,LOAN00169,2024-04-19,22570.40,Paid
PAY0005021,LOAN00203,2024-04-19,33384.84,Paid
PAY0005310,LOAN00211,2024-04-19,103408.48,Paid
PAY0005638,LOAN00225,2024-04-19,14161.69,Paid
PAY0009380,LOAN00358,2024-04-19,22999.93,Paid
PAY0010139,LOAN00394,2024-04-19,73601.92,Paid
PAY0010227,LOAN00397,2024-04-19,35773.06,Paid
PAY0010447,LOAN00405,2024-04-19,24399.61,Paid
PAY0011556,LOAN00441,2024-04-19,9436.84,Paid
PAY0011609,LOAN00443,2024-04-19,32556.38,Paid
PAY0012050,LOAN00457,2024-04-19,62441.84,Late
PAY0012092,LOAN00458,2024-04-19,111373.31,Paid
PAY0012145,LOAN00461,2024-04-19,12458.71,Paid
PAY0013075,LOAN00495,2024-04-19,105441.86,Paid
PAY0014598,LOAN00547,2024-04-19,61612.95,Paid
PAY0015779,LOAN00590,2024-04-19,16281.32,Paid
PAY0016849,LOAN00630,2024-04-19,42550.88,Paid
PAY0018278,LOAN00686,2024-04-19,70689.79,Late
PAY0019647,LOAN00739,2024-04-19,69405.48,Paid
PAY0021316,LOAN00804,2024-04-19,24304.22,Late
PAY0021616,LOAN00814,2024-04-19,65566.62,Paid
PAY0021659,LOAN00815,2024-04-19,43078.53,Paid
PAY0022317,LOAN00838,2024-04-19,69972.68,Paid
PAY0022553,LOAN00846,2024-04-19,14202.86,Paid
PAY0022929,LOAN00857,2024-04-19,28699.91,Paid
PAY0024936,LOAN00933,2024-04-19,77208.06,Paid
PAY0026211,LOAN00978,2024-04-19,4803.92,Paid
PAY0027444,LOAN01032,2024-04-19,251532.11,Paid
PAY0029370,LOAN01111,2024-04-19,115670.69,Paid
PAY0031500,LOAN01190,2024-04-19,15208.45,Paid
PAY0032407,LOAN01220,2024-04-19,23493.05,Paid
PAY0032785,LOAN01240,2024-04-19,66541.35,Paid
PAY0033952,LOAN01288,2024-04-19,36774.87,Paid
PAY0035153,LOAN01332,2024-04-19,27521.91,Paid
PAY0036264,LOAN01384,2024-04-19,58248.41,Paid
PAY0037148,LOAN01413,2024-04-19,75463.15,Paid
PAY0037840,LOAN01444,2024-04-19,37651.48,Paid
PAY0038485,LOAN01465,2024-04-19,40174.82,Paid
PAY0039263,LOAN01489,2024-04-19,62402.73,Paid
PAY0039697,LOAN01502,2024-04-19,12547.10,Paid
PAY0039923,LOAN01509,2024-04-19,31509.83,Paid
PAY0041983,LOAN01582,2024-04-19,68205.44,Late
PAY0042094,LOAN01589,2024-04-19,23375.68,Paid
PAY0042636,LOAN01607,2024-04-19,50408.15,Paid
PAY0047359,LOAN01781,2024-04-19,67711.90,Paid
PAY0047687,LOAN01792,2024-04-19,29970.36,Paid
PAY0048576,LOAN01830,2024-04-19,36085.82,Paid
PAY0049063,LOAN01855,2024-04-19,85431.68,Paid
PAY0049705,LOAN01888,2024-04-19,65696.40,Paid
PAY0050666,LOAN01930,2024-04-19,79818.13,Paid
PAY0053635,LOAN02038,2024-04-19,29433.90,Paid
PAY0055167,LOAN02103,2024-04-19,20730.87,Paid
PAY0055176,LOAN02104,2024-04-19,159527.26,Paid
PAY0056857,LOAN02172,2024-04-19,14440.72,Paid
PAY0057794,LOAN02205,2024-04-19,39090.01,Paid
PAY0058618,LOAN02242,2024-04-19,20561.16,Late
PAY0060070,LOAN02290,2024-04-19,19186.66,Paid
PAY0060566,LOAN02310,2024-04-19,20699.17,Paid
PAY0061320,LOAN02333,2024-04-19,32156.33,Paid
PAY0061535,LOAN02344,2024-04-19,21039.20,Late
PAY0062394,LOAN02376,2024-04-19,53051.10,Paid
PAY0063022,LOAN02402,2024-04-19,28186.35,Paid
PAY0063556,LOAN02418,2024-04-19,88105.11,Paid
PAY0063967,LOAN02439,2024-04-19,29521.06,Paid
PAY0065731,LOAN02510,2024-04-19,20142.80,Late
PAY0067788,LOAN02577,2024-04-19,8971.44,Paid
PAY0073754,LOAN02796,2024-04-19,57896.40,Paid
PAY0074594,LOAN02834,2024-04-19,1979.94,Paid
PAY0074657,LOAN02837,2024-04-19,25878.39,Paid
PAY0074680,LOAN02839,2024-04-19,25079.70,Paid
PAY0075265,LOAN02861,2024-04-19,17844.19,Paid
PAY0076168,LOAN02891,2024-04-19,51856.08,Paid
PAY0077030,LOAN02918,2024-04-19,79137.84,Paid
PAY0004881,LOAN00197,2024-04-20,40820.40,Paid
PAY0007253,LOAN00283,2024-04-20,93575.44,Paid
PAY0010916,LOAN00421,2024-04-20,25622.30,Paid
PAY0011486,LOAN00437,2024-04-20,50286.38,Paid
PAY0014731,LOAN00553,2024-04-20,123005.33,Paid
PAY0015430,LOAN00577,2024-04-20,27945.14,Paid
PAY0017601,LOAN00660,2024-04-20,40943.52,Paid
PAY0017800,LOAN00668,2024-04-20,13430.43,Paid
PAY0018364,LOAN00690,2024-04-20,36438.12,Paid
PAY0018447,LOAN00693,2024-04-20,7180.86,Paid
PAY0019926,LOAN00747,2024-04-20,79621.11,Paid
PAY0020235,LOAN00767,2024-04-20,50768.77,Paid
PAY0021825,LOAN00822,2024-04-20,51698.57,Paid
PAY0023017,LOAN00859,2024-04-20,67303.94,Paid
PAY0023471,LOAN00873,2024-04-20,130965.36,Paid
PAY0027125,LOAN01017,2024-04-20,17374.75,Paid
PAY0031775,LOAN01200,2024-04-20,66096.93,Paid
PAY0032910,LOAN01247,2024-04-20,33037.91,Paid
PAY0033083,LOAN01255,2024-04-20,7048.29,Paid
PAY0033120,LOAN01257,2024-04-20,30065.76,Paid
PAY0037402,LOAN01422,2024-04-20,38242.38,Paid
PAY0039016,LOAN01479,2024-04-20,89371.03,Paid
PAY0043171,LOAN01630,2024-04-20,70851.61,Paid
PAY0047968,LOAN01803,2024-04-20,5969.73,Paid
PAY0049800,LOAN01892,2024-04-20,21445.58,Paid
PAY0054137,LOAN02059,2024-04-20,20277.72,Paid
PAY0057564,LOAN02194,2024-04-20,42117.51,Paid
PAY0058646,LOAN02243,2024-04-20,15850.18,Paid
PAY0059087,LOAN02257,2024-04-20,103123.32,Paid
PAY0059534,LOAN02272,2024-04-20,40939.53,Paid
PAY0059926,LOAN02287,2024-04-20,13421.83,Paid
PAY0062378,LOAN02375,2024-04-20,33607.47,Paid
PAY0063197,LOAN02408,2024-04-20,69725.91,Paid
PAY0065294,LOAN02489,2024-04-20,27928.13,Paid
PAY0065435,LOAN02495,2024-04-20,25037.37,Late
PAY0065712,LOAN02509,2024-04-20,80481.58,Paid
PAY0065738,LOAN02511,2024-04-20,55363.70,Paid
PAY0069513,LOAN02638,2024-04-20,16188.42,Paid
PAY0070938,LOAN02696,2024-04-20,112534.99,Paid
PAY0071185,LOAN02704,2024-04-20,55110.11,Paid
PAY0071449,LOAN02714,2024-04-20,34496.07,Late
PAY0071500,LOAN02717,2024-04-20,71131.93,Paid
PAY0072025,LOAN02735,2024-04-20,25481.47,Paid
PAY0072067,LOAN02737,2024-04-20,34909.63,Paid
PAY0072837,LOAN02759,2024-04-20,22915.90,Paid
PAY0074373,LOAN02826,2024-04-20,48333.62,Late
PAY0074878,LOAN02846,2024-04-20,8350.62,Paid
PAY0075103,LOAN02853,2024-04-20,1215.95,Paid
PAY0001955,LOAN00079,2024-04-21,103172.87,Paid
PAY0003822,LOAN00147,2024-04-21,22991.02,Paid
PAY0004447,LOAN00178,2024-04-21,80116.30,Paid
PAY0005612,LOAN00224,2024-04-21,29928.98,Paid
PAY0009352,LOAN00355,2024-04-21,22485.95,Paid
PAY0011795,LOAN00450,2024-04-21,19591.40,Paid
PAY0011906,LOAN00452,2024-04-21,64548.08,Paid
PAY0012884,LOAN00490,2024-04-21,8931.04,Paid
PAY0013225,LOAN00500,2024-04-21,37117.21,Paid
PAY0013639,LOAN00518,2024-04-21,67366.03,Paid
PAY0013899,LOAN00525,2024-04-21,28620.32,Paid
PAY0014171,LOAN00531,2024-04-21,47997.48,Paid
PAY0014930,LOAN00559,2024-04-21,13481.10,Paid
PAY0016857,LOAN00631,2024-04-21,19553.15,Paid
PAY0017221,LOAN00646,2024-04-21,26846.43,Paid
PAY0017516,LOAN00657,2024-04-21,69049.32,Paid
PAY0018975,LOAN00711,2024-04-21,37477.29,Paid
PAY0019201,LOAN00719,2024-04-21,18619.29,Paid
PAY0019527,LOAN00734,2024-04-21,9462.05,Paid
PAY0021452,LOAN00808,2024-04-21,16725.32,Paid
PAY0021895,LOAN00824,2024-04-21,23071.50,Late
PAY0023848,LOAN00890,2024-04-21,79124.37,Paid
PAY0023982,LOAN00898,2024-04-21,33143.45,Paid
PAY0024838,LOAN00929,2024-04-21,106451.48,Paid
PAY0026677,LOAN01002,2024-04-21,29013.77,Paid
PAY0026960,LOAN01011,2024-04-21,87886.21,Paid
PAY0029182,LOAN01103,2024-04-21,82621.84,Paid
PAY0029707,LOAN01123,2024-04-21,61812.32,Paid
PAY0030687,LOAN01159,2024-04-21,70432.79,Paid
PAY0030712,LOAN01161,2024-04-21,27161.41,Late
PAY0031168,LOAN01175,2024-04-21,47651.89,Paid
PAY0031251,LOAN01177,2024-04-21,25562.87,Paid
PAY0031423,LOAN01186,2024-04-21,7687.39,Paid
PAY0032313,LOAN01217,2024-04-21,83193.29,Paid
PAY0033030,LOAN01254,2024-04-21,25586.82,Paid
PAY0033284,LOAN01263,2024-04-21,68483.52,Paid
PAY0034848,LOAN01316,2024-04-21,68182.97,Paid
PAY0035065,LOAN01326,2024-04-21,19528.94,Paid
PAY0035273,LOAN01339,2024-04-21,19315.06,Paid
PAY0035362,LOAN01342,2024-04-21,15437.06,Paid
PAY0035492,LOAN01351,2024-04-21,5226.10,Paid
PAY0035648,LOAN01356,2024-04-21,95035.09,Paid
PAY0036700,LOAN01395,2024-04-21,22838.94,Paid
PAY0037598,LOAN01432,2024-04-21,21335.08,Paid
PAY0037832,LOAN01443,2024-04-21,35364.03,Late
PAY0038669,LOAN01470,2024-04-21,66077.56,Paid
PAY0039711,LOAN01503,2024-04-21,94734.25,Paid
PAY0040852,LOAN01539,2024-04-21,112282.17,Paid
PAY0041312,LOAN01552,2024-04-21,23276.91,Paid
PAY0041597,LOAN01565,2024-04-21,40451.62,Paid
PAY0042712,LOAN01612,2024-04-21,26958.74,Late
PAY0043943,LOAN01657,2024-04-21,13976.89,Paid
PAY0044036,LOAN01658,2024-04-21,86253.40,Paid
PAY0046813,LOAN01760,2024-04-21,9819.35,Late
PAY0047423,LOAN01785,2024-04-21,76652.23,Paid
PAY0048361,LOAN01817,2024-04-21,75239.23,Late
PAY0048541,LOAN01828,2024-04-21,36863.44,Paid
PAY0051167,LOAN01944,2024-04-21,33423.78,Late
PAY0051833,LOAN01972,2024-04-21,64090.46,Paid
PAY0054048,LOAN02053,2024-04-21,8729.87,Paid
PAY0054341,LOAN02070,2024-04-21,37142.63,Late
PAY0055321,LOAN02107,2024-04-21,5889.57,Paid
PAY0055689,LOAN02120,2024-04-21,29996.96,Paid
PAY0059370,LOAN02266,2024-04-21,39166.88,Paid
PAY0060968,LOAN02324,2024-04-21,4821.05,Paid
PAY0064154,LOAN02446,2024-04-21,47225.63,Paid
PAY0065951,LOAN02517,2024-04-21,24679.98,Paid
PAY0066336,LOAN02527,2024-04-21,7978.72,Paid
PAY0066748,LOAN02540,2024-04-21,24013.82,Paid
PAY0066869,LOAN02544,2024-04-21,54636.04,Paid
PAY0071641,LOAN02724,2024-04-21,13441.86,Paid
PAY0072490,LOAN02749,2024-04-21,35711.46,Paid
PAY0073680,LOAN02792,2024-04-21,50806.79,Paid
PAY0074137,LOAN02812,2024-04-21,34854.22,Paid
PAY0074192,LOAN02816,2024-04-21,66350.23,Paid
PAY0074363,LOAN02825,2024-04-21,54974.86,Paid
PAY0074486,LOAN02829,2024-04-21,98979.15,Paid
PAY0075942,LOAN02882,2024-04-21,56579.90,Paid
PAY0076579,LOAN02903,2024-04-21,16122.43,Paid
PAY0077021,LOAN02917,2024-04-21,79631.74,Paid
PAY0077998,LOAN02955,2024-04-21,20300.34,Paid
PAY0078346,LOAN02969,2024-04-21,111740.96,Paid
PAY0078612,LOAN02980,2024-04-21,22703.78,Paid
PAY0078658,LOAN02982,2024-04-21,73705.37,Paid
PAY0000193,LOAN00009,2024-04-22,35420.21,Paid
PAY0001181,LOAN00051,2024-04-22,25552.27,Paid
PAY0001597,LOAN00070,2024-04-22,30536.18,Paid
PAY0005529,LOAN00220,2024-04-22,17133.98,Paid
PAY0006338,LOAN00253,2024-04-22,56516.86,Paid
PAY0006994,LOAN00277,2024-04-22,101420.62,Paid
PAY0008388,LOAN00317,2024-04-22,27530.82,Paid
PAY0009578,LOAN00368,2024-04-22,6406.60,Paid
PAY0012352,LOAN00465,2024-04-22,31154.02,Late
PAY0014238,LOAN00536,2024-04-22,33813.77,Paid
PAY0018727,LOAN00704,2024-04-22,68336.92,Paid
PAY0019417,LOAN00730,2024-04-22,63475.94,Paid
PAY0019980,LOAN00751,2024-04-22,23144.78,Paid
PAY0020870,LOAN00785,2024-04-22,15087.36,Paid
PAY0023824,LOAN00888,2024-04-22,49876.20,Paid
PAY0026416,LOAN00987,2024-04-22,166952.10,Paid
PAY0027096,LOAN01015,2024-04-22,20100.78,Paid
PAY0028033,LOAN01051,2024-04-22,10924.11,Paid
PAY0029301,LOAN01106,2024-04-22,14302.27,Paid
PAY0032179,LOAN01213,2024-04-22,26097.09,Paid
PAY0034206,LOAN01293,2024-04-22,84450.08,Paid
PAY0035305,LOAN01340,2024-04-22,13125.02,Paid
PAY0037274,LOAN01417,2024-04-22,14266.19,Paid
PAY0038404,LOAN01460,2024-04-22,24400.35,Paid
PAY0038851,LOAN01476,2024-04-22,23215.81,Paid
PAY0039090,LOAN01484,2024-04-22,22932.03,Paid
PAY0040259,LOAN01520,2024-04-22,77374.67,Paid
PAY0040743,LOAN01535,2024-04-22,4255.48,Paid
PAY0042727,LOAN01613,2024-04-22,9430.13,Late
PAY0042787,LOAN01615,2024-04-22,62332.51,Paid
PAY0043878,LOAN01654,2024-04-22,13345.66,Paid
PAY0044576,LOAN01675,2024-04-22,38058.01,Paid
PAY0045520,LOAN01711,2024-04-22,100371.87,Late
PAY0046185,LOAN01735,2024-04-22,59653.37,Paid
PAY0049140,LOAN01858,2024-04-22,37361.83,Paid
PAY0052777,LOAN02008,2024-04-22,72420.31,Late
PAY0054611,LOAN02082,2024-04-22,28569.96,Paid
PAY0055388,LOAN02112,2024-04-22,45660.22,Paid
PAY0055411,LOAN02113,2024-04-22,67733.14,Paid
PAY0055713,LOAN02122,2024-04-22,31225.35,Paid
PAY0056707,LOAN02167,2024-04-22,71559.00,Paid
PAY0059863,LOAN02285,2024-04-22,9866.91,Paid
PAY0060793,LOAN02317,2024-04-22,69961.38,Paid
PAY0061798,LOAN02355,2024-04-22,74225.89,Late
PAY0062322,LOAN02372,2024-04-22,41016.72,Paid
PAY0062463,LOAN02380,2024-04-22,11541.43,Late
PAY0064230,LOAN02450,2024-04-22,48043.76,Paid
PAY0064601,LOAN02469,2024-04-22,31817.02,Paid
PAY0065891,LOAN02515,2024-04-22,24845.29,Paid
PAY0071633,LOAN02723,2024-04-22,48954.46,Paid
PAY0073856,LOAN02799,2024-04-22,40940.61,Paid
PAY0073993,LOAN02807,2024-04-22,110229.67,Paid
PAY0074103,LOAN02810,2024-04-22,78857.71,Paid
PAY0075689,LOAN02874,2024-04-22,43988.32,Paid
PAY0077735,LOAN02946,2024-04-22,38385.00,Paid
PAY0001011,LOAN00043,2024-04-23,55676.97,Paid
PAY0001632,LOAN00071,2024-04-23,95594.45,Paid
PAY0001895,LOAN00078,2024-04-23,25174.45,Paid
PAY0002454,LOAN00098,2024-04-23,75363.02,Paid
PAY0007190,LOAN00280,2024-04-23,17221.51,Paid
PAY0008032,LOAN00304,2024-04-23,48767.75,Paid
PAY0008299,LOAN00310,2024-04-23,38635.05,Paid
PAY0009027,LOAN00340,2024-04-23,38251.84,Paid
PAY0009334,LOAN00352,2024-04-23,97009.39,Paid
PAY0009626,LOAN00371,2024-04-23,21900.66,Paid
PAY0011530,LOAN00439,2024-04-23,7506.03,Paid
PAY0012303,LOAN00464,2024-04-23,27265.40,Paid
PAY0012690,LOAN00480,2024-04-23,33985.78,Paid
PAY0013204,LOAN00499,2024-04-23,9443.16,Paid
PAY0014589,LOAN00546,2024-04-23,107644.38,Paid
PAY0015082,LOAN00562,2024-04-23,47034.20,Paid
PAY0016354,LOAN00609,2024-04-23,18293.88,Paid
PAY0019903,LOAN00746,2024-04-23,29001.35,Paid
PAY0022666,LOAN00850,2024-04-23,6386.78,Paid
PAY0023861,LOAN00891,2024-04-23,31762.62,Paid
PAY0024565,LOAN00916,2024-04-23,107284.50,Paid
PAY0025846,LOAN00966,2024-04-23,17162.84,Paid
PAY0026246,LOAN00980,2024-04-23,17577.47,Paid
PAY0026255,LOAN00981,2024-04-23,3989.74,Paid
PAY0027480,LOAN01033,2024-04-23,21342.66,Paid
PAY0028087,LOAN01054,2024-04-23,6115.70,Late
PAY0028320,LOAN01060,2024-04-23,16053.78,Paid
PAY0029575,LOAN01118,2024-04-23,91730.52,Late
PAY0029729,LOAN01125,2024-04-23,37613.53,Paid
PAY0030060,LOAN01139,2024-04-23,44619.00,Paid
PAY0030589,LOAN01157,2024-04-23,17669.21,Paid
PAY0031337,LOAN01179,2024-04-23,48402.33,Late
PAY0032542,LOAN01225,2024-04-23,90831.49,Paid
PAY0037167,LOAN01415,2024-04-23,27620.98,Paid
PAY0039206,LOAN01488,2024-04-23,27400.59,Paid
PAY0039415,LOAN01494,2024-04-23,33406.42,Late
PAY0040629,LOAN01529,2024-04-23,23131.92,Paid
PAY0044475,LOAN01671,2024-04-23,53480.81,Paid
PAY0044562,LOAN01674,2024-04-23,67358.71,Paid
PAY0045129,LOAN01697,2024-04-23,115344.91,Paid
PAY0047172,LOAN01774,2024-04-23,52948.78,Paid
PAY0048353,LOAN01816,2024-04-23,16599.37,Paid
PAY0048460,LOAN01823,2024-04-23,24171.00,Paid
PAY0048772,LOAN01838,2024-04-23,43258.44,Paid
PAY0048878,LOAN01845,2024-04-23,94233.34,Late
PAY0049631,LOAN01886,2024-04-23,8723.57,Paid
PAY0049901,LOAN01895,2024-04-23,40307.06,Paid
PAY0050573,LOAN01925,2024-04-23,13125.00,Late
PAY0051022,LOAN01940,2024-04-23,26331.62,Paid
PAY0052466,LOAN01995,2024-04-23,4479.53,Paid
PAY0053321,LOAN02029,2024-04-23,19109.59,Paid
PAY0053611,LOAN02036,2024-04-23,1492.16,Paid
PAY0054126,LOAN02057,2024-04-23,45540.06,Paid
PAY0054853,LOAN02091,2024-04-23,47498.32,Paid
PAY0055051,LOAN02098,2024-04-23,7339.42,Paid
PAY0055124,LOAN02101,2024-04-23,38992.04,Late
PAY0056681,LOAN02166,2024-04-23,63170.10,Paid
PAY0057878,LOAN02211,2024-04-23,18135.93,Paid
PAY0059488,LOAN02269,2024-04-23,28125.71,Paid
PAY0060396,LOAN02305,2024-04-23,15780.64,Paid
PAY0061022,LOAN02325,2024-04-23,33197.62,Paid
PAY0061763,LOAN02353,2024-04-23,35100.89,Paid
PAY0062796,LOAN02392,2024-04-23,53310.85,Late
PAY0062902,LOAN02398,2024-04-23,45362.92,Paid
PAY0063813,LOAN02433,2024-04-23,46497.34,Paid
PAY0064010,LOAN02440,2024-04-23,69819.06,Paid
PAY0066109,LOAN02520,2024-04-23,93852.35,Paid
PAY0066141,LOAN02522,2024-04-23,9712.38,Paid
PAY0067285,LOAN02557,2024-04-23,51756.76,Paid
PAY0068956,LOAN02616,2024-04-23,12656.12,Paid
PAY0071117,LOAN02701,2024-04-23,21969.46,Paid
PAY0072581,LOAN02753,2024-04-23,34213.05,Paid
PAY0072688,LOAN02755,2024-04-23,128245.06,Paid
PAY0072812,LOAN02758,2024-04-23,33803.52,Late
PAY0072922,LOAN02761,2024-04-23,34764.28,Paid
PAY0073986,LOAN02806,2024-04-23,37048.86,Paid
PAY0074971,LOAN02849,2024-04-23,38666.93,Paid
PAY0075054,LOAN02851,2024-04-23,103091.00,Paid
PAY0075130,LOAN02855,2024-04-23,17079.20,Paid
PAY0076864,LOAN02912,2024-04-23,29746.09,Paid
PAY0077593,LOAN02941,2024-04-23,41093.41,Paid
PAY0077684,LOAN02944,2024-04-23,77639.37,Paid
PAY0003019,LOAN00120,2024-04-24,15677.14,Paid
PAY0004632,LOAN00183,2024-04-24,6300.04,Paid
PAY0006262,LOAN00249,2024-04-24,44873.31,Late
PAY0006476,LOAN00259,2024-04-24,47693.17,Paid
PAY0006948,LOAN00276,2024-04-24,13235.52,Paid
PAY0007855,LOAN00300,2024-04-24,42068.30,Paid
PAY0008311,LOAN00311,2024-04-24,10312.97,Paid
PAY0008807,LOAN00329,2024-04-24,11492.60,Paid
PAY0009700,LOAN00377,2024-04-24,32698.39,Late
PAY0010657,LOAN00412,2024-04-24,36445.49,Paid
PAY0014847,LOAN00557,2024-04-24,77619.71,Paid
PAY0016362,LOAN00610,2024-04-24,37943.32,Paid
PAY0018584,LOAN00697,2024-04-24,15616.92,Paid
PAY0018985,LOAN00712,2024-04-24,29671.48,Paid
PAY0020893,LOAN00786,2024-04-24,23113.58,Paid
PAY0020946,LOAN00789,2024-04-24,26836.39,Paid
PAY0021691,LOAN00817,2024-04-24,48653.77,Paid
PAY0026877,LOAN01007,2024-04-24,24444.25,Paid
PAY0028024,LOAN01050,2024-04-24,4289.17,Paid
PAY0030706,LOAN01160,2024-04-24,33697.17,Paid
PAY0031627,LOAN01197,2024-04-24,35970.59,Late
PAY0032597,LOAN01227,2024-04-24,18285.06,Paid
PAY0034181,LOAN01292,2024-04-24,11299.49,Paid
PAY0035729,LOAN01361,2024-04-24,50042.76,Paid
PAY0036058,LOAN01375,2024-04-24,17924.61,Paid
PAY0036229,LOAN01382,2024-04-24,72434.96,Paid
PAY0036800,LOAN01399,2024-04-24,22003.44,Paid
PAY0038077,LOAN01451,2024-04-24,59612.62,Paid
PAY0038426,LOAN01462,2024-04-24,71312.76,Paid
PAY0039471,LOAN01495,2024-04-24,74410.69,Paid
PAY0039904,LOAN01508,2024-04-24,10209.75,Paid
PAY0041963,LOAN01579,2024-04-24,4395.13,Paid
PAY0042338,LOAN01596,2024-04-24,88890.01,Paid
PAY0042599,LOAN01606,2024-04-24,62579.29,Paid
PAY0042828,LOAN01616,2024-04-24,33564.77,Paid
PAY0043242,LOAN01632,2024-04-24,7842.94,Paid
PAY0044625,LOAN01678,2024-04-24,35302.30,Paid
PAY0046131,LOAN01732,2024-04-24,27714.16,Paid
PAY0046326,LOAN01742,2024-04-24,22728.30,Paid
PAY0047645,LOAN01790,2024-04-24,20053.24,Paid
PAY0048553,LOAN01829,2024-04-24,4752.19,Paid
PAY0050020,LOAN01899,2024-04-24,1761.86,Paid
PAY0050137,LOAN01904,2024-04-24,23611.61,Paid
PAY0050242,LOAN01909,2024-04-24,41049.51,Paid
PAY0050849,LOAN01935,2024-04-24,18421.57,Paid
PAY0051243,LOAN01949,2024-04-24,61729.83,Paid
PAY0055591,LOAN02117,2024-04-24,54742.39,Paid
PAY0055898,LOAN02129,2024-04-24,83930.94,Paid
PAY0056047,LOAN02135,2024-04-24,20728.17,Paid
PAY0059749,LOAN02281,2024-04-24,31160.29,Paid
PAY0060640,LOAN02312,2024-04-24,48620.66,Paid
PAY0060732,LOAN02314,2024-04-24,59922.57,Paid
PAY0061137,LOAN02328,2024-04-24,41783.02,Paid
PAY0061894,LOAN02358,2024-04-24,43905.13,Paid
PAY0062699,LOAN02390,2024-04-24,10193.76,Paid
PAY0065654,LOAN02505,2024-04-24,4189.05,Paid
PAY0068644,LOAN02602,2024-04-24,81785.94,Paid
PAY0069076,LOAN02619,2024-04-24,22511.10,Paid
PAY0070660,LOAN02685,2024-04-24,72060.49,Paid
PAY0071226,LOAN02706,2024-04-24,102528.48,Paid
PAY0072547,LOAN02752,2024-04-24,7884.48,Paid
PAY0073305,LOAN02777,2024-04-24,40932.33,Paid
PAY0074543,LOAN02832,2024-04-24,8938.11,Paid
PAY0075232,LOAN02858,2024-04-24,47847.77,Paid
PAY0076732,LOAN02909,2024-04-24,42897.88,Paid
PAY0000496,LOAN00017,2024-04-25,23057.89,Late
PAY0000952,LOAN00040,2024-04-25,31954.73,Paid
PAY0003011,LOAN00119,2024-04-25,12533.88,Paid
PAY0003924,LOAN00155,2024-04-25,30113.70,Paid
PAY0005356,LOAN00214,2024-04-25,31705.51,Paid
PAY0005971,LOAN00236,2024-04-25,40524.86,Paid
PAY0006586,LOAN00263,2024-04-25,143035.56,Paid
PAY0008445,LOAN00318,2024-04-25,41740.23,Paid
PAY0009390,LOAN00359,2024-04-25,29027.07,Paid
PAY0011097,LOAN00426,2024-04-25,55901.64,Paid
PAY0014202,LOAN00533,2024-04-25,23352.57,Paid
